wikidataID,personLabel,personDescription,refurl,orderaus,orderausLabel,honsid,date_awarded,sitelink
Q1015710,Abdul Taib Mahmud,seventh and current Yang di-Pertua Negeri of Sarawak,https://honours.pmc.gov.au/honours/awards/1042963,http://www.wikidata.org/entity/Q56447056,Honorary Officer of the Order of Australia,1042963,2001-12-21T00:00:00Z,https://en.wikipedia.org/wiki/Abdul_Taib_Mahmud
Q1022204,Eva Burrows,General of The Salvation Army,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,873614,1994-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eva_Burrows
Q1022204,Eva Burrows,General of The Salvation Army,NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872464,1986-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Eva_Burrows
Q1059351,Ken Done,Australian painter and designer,https://honours.pmc.gov.au/honours/awards/869823,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869823,1992-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Ken_Done
Q1065753,Charles Perkins,"Australian Aboriginal activist and football player, coach and administrator (1936-2000)",https://honours.pmc.gov.au/honours/awards/872479,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,872479,1987-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Charles_Perkins_(Aboriginal_activist)
Q122736,Mem Fox,Australian academic and children's writer known for picture books,NA,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,869967,1993-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mem_Fox
Q124232,Alexandre Hay,Swiss lawyer and President of the International Committee of the Red Cross,https://honours.pmc.gov.au/honours/awards/882070,http://www.wikidata.org/entity/Q15280138,Honorary Companion of the Order of Australia,882070,1990-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alexandre_Hay
Q125204,Graeme Clark,Australian doctor,https://honours.pmc.gov.au/honours/awards/1055916,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1055916,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Graeme_Clark_(doctor)
Q127672,John Devitt,"Australian swimmer, Olympic gold medallist, former world record-holder",https://honours.pmc.gov.au/honours/awards/886199,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886199,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/John_Devitt
Q128837,Bryce Courtenay,Australian novelist,https://honours.pmc.gov.au/honours/awards/871132,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,871132,1995-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Bryce_Courtenay
Q129187,Patrick White,English-born Australian writer,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,NA,NA,https://en.wikipedia.org/wiki/Patrick_White
Q129241,Murray Stewart,Australian canoeist,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1149454,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Murray_Stewart
Q129591,Hugh Jackman,Australian actor and producer,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2003935,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Hugh_Jackman
Q135154,John Cornforth,Australian-British chemist,NA,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,885968,1991-01-26T00:00:00Z,https://en.wikipedia.org/wiki/John_Cornforth
Q273672,Simone Young,Australian conductor,https://honours.pmc.gov.au/honours/awards/1056103,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1056103,2004-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Simone_Young
Q274293,Hayley Lewis,"Australian swimmer, Olympic silver medallist, world champion",https://honours.pmc.gov.au/honours/awards/1043991,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1043991,2003-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Hayley_Lewis
Q275287,Alyson Annan,Australian field hockey player,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887470,1997-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Alyson_Annan
Q275533,Gillian Rolton,Australian equestrian,https://honours.pmc.gov.au/honours/awards/887050,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887050,1993-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Gillian_Rolton
Q280309,Matthew Mitcham,Australian diver,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1140062,2009-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Matthew_Mitcham
Q280870,Jill Bilcock,Australian film editor,https://honours.pmc.gov.au/honours/awards/2001816,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,2001816,2018-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Jill_Bilcock
Q284307,Iain Jensen,sailor,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1149248,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Iain_Jensen
Q286272,Phil Smyth,Australian basketball player,https://honours.pmc.gov.au/honours/awards/886440,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886440,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Phil_Smyth
Q294927,Jerry Lewis,"American comedian, actor, film producer, writer and film director",https://honours.pmc.gov.au/honours/awards/1149695,http://www.wikidata.org/entity/Q56449119,Honorary Member of the Order of Australia,1149695,2013-12-13T00:00:00Z,https://en.wikipedia.org/wiki/Jerry_Lewis
Q450304,Helen Quinn,Australian physicist,https://honours.pmc.gov.au/honours/awards/1129367,http://www.wikidata.org/entity/Q56447056,Honorary Officer of the Order of Australia,1129367,2005-04-19T00:00:00Z,https://en.wikipedia.org/wiki/Helen_Quinn
Q450769,Bradley McGee,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1057975,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Bradley_McGee
Q452813,Winifred Mary Curtis,British–Australian botanist (1905-2005),https://honours.pmc.gov.au/honours/awards/885976,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,885976,1977-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Winifred_Curtis
Q454233,Amanda Vanstone,Australian politician,https://honours.pmc.gov.au/honours/awards/2005979,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,2005979,2020-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Amanda_Vanstone
Q456612,Brett Lancaster,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1057954,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Brett_Lancaster
Q456778,Melinda Gainsford-Taylor,Australian sprinter,https://honours.pmc.gov.au/honours/awards/1154724,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1154724,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Melinda_Gainsford-Taylor
Q461383,Brian Talboys,New Zealand politician (1921-2012),https://honours.pmc.gov.au/honours/awards/882140,http://www.wikidata.org/entity/Q15280138,Honorary Companion of the Order of Australia,882140,1982-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Brian_Talboys
Q461902,Elizabeth Jolley,Australian writer,https://honours.pmc.gov.au/honours/awards/870292,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,870292,1988-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Elizabeth_Jolley
Q462036,David Atkins,"Australian director, producer and choreographer",https://honours.pmc.gov.au/honours/awards/1043827,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1043827,2003-06-09T00:00:00Z,https://en.wikipedia.org/wiki/David_Atkins
Q462703,William Edward Murray,Australian bishop of the Roman Catholic Church,https://honours.pmc.gov.au/honours/awards/885813,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,885813,1988-01-26T00:00:00Z,https://en.wikipedia.org/wiki/William_Edward_Murray
Q464838,Graeme Brown,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1057770,2005-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Graeme_Brown
Q464948,David E. Jeremiah,United States admiral,https://honours.pmc.gov.au/honours/awards/882033,http://www.wikidata.org/entity/Q56447056,Honorary Officer of the Order of Australia,882033,1994-02-25T00:00:00Z,https://en.wikipedia.org/wiki/David_E._Jeremiah
Q465245,Walter Campbell,"Australian judge, administrator and governor",https://honours.pmc.gov.au/honours/awards/885306,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,885306,1989-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Walter_Campbell_(judge)
Q466004,Marshall Hatch,Australian biochemist,https://honours.pmc.gov.au/honours/awards/886028,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,886028,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Marshall_Hatch
Q466138,Graham White,"Australian swimmer, Olympic silver medallist, former world record-holder",https://honours.pmc.gov.au/honours/awards/886501,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886501,1984-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Graham_White_(swimmer)
Q466245,Martin Ferguson,Australian politician,https://honours.pmc.gov.au/honours/awards/881927,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,881927,1996-06-11T00:00:00Z,https://en.wikipedia.org/wiki/Martin_Ferguson
Q466332,Andrew Lock,Australian Himalayan mountaineer,https://honours.pmc.gov.au/honours/awards/1144492,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1144492,2011-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Andrew_Lock
Q466482,Anna Bligh,Australian politician,https://honours.pmc.gov.au/honours/awards/1154578,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1154578,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Anna_Bligh
Q467278,Priya Cooper,Australian Paralympic swimmer,https://honours.pmc.gov.au/honours/awards/886366,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886366,1993-06-13T00:00:00Z,https://en.wikipedia.org/wiki/Priya_Cooper
Q645067,Ricky Grace,American-Australian basketball player,https://honours.pmc.gov.au/honours/awards/2004244,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2004244,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Ricky_Grace
Q648611,Dean Semler,Australian film director,https://honours.pmc.gov.au/honours/awards/1132322,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1132322,2002-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Dean_Semler
Q652742,Michael Putney,Australian priest,https://honours.pmc.gov.au/honours/awards/1147859,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1147859,2013-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Michael_Putney_(bishop)
Q652850,Duncan Armstrong,Australian swimmer,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,887279,1989-06-12T00:00:00Z,https://en.wikipedia.org/wiki/Duncan_Armstrong
Q658819,Andrew Vlahov,Australian basketball player,https://honours.pmc.gov.au/honours/awards/1153226,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1153226,2016-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Andrew_Vlahov
Q670553,Scott McGrory,Australian cyclist,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886881,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Scott_McGrory
Q671591,Peter Morris,Australian surgeon,https://honours.pmc.gov.au/honours/awards/1056742,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1056742,2004-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Peter_Morris_(surgeon)
Q671905,Troy Elder,field hockey player,https://honours.pmc.gov.au/honours/awards/2002272,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,2002272,2018-07-24T00:00:00Z,https://en.wikipedia.org/wiki/Troy_Elder
Q677409,Hugh Alexander Dunn,Australian diplomat,https://honours.pmc.gov.au/honours/awards/885365,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,885365,1985-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Hugh_Alexander_Dunn
Q682724,Danny Clark,Australian racing cyclist,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886801,1986-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Danny_Clark_(cyclist)
Q692611,Carl Wood,Australian doctor,https://honours.pmc.gov.au/honours/awards/883300,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,883300,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Carl_Wood
Q705993,Luc Longley,Australian basketball player and coach,https://honours.pmc.gov.au/honours/awards/2004809,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,2004809,2019-06-10T00:00:00Z,https://en.wikipedia.org/wiki/Luc_Longley
Q706637,Michael Wenden,"Australian swimmer, Olympic gold medallist, former world record-holder",https://honours.pmc.gov.au/honours/awards/1131479,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1131479,2006-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Michael_Wenden
Q1067643,David Palmer,Australian squash player,https://honours.pmc.gov.au/honours/awards/1134139,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1134139,2007-01-26T00:00:00Z,https://en.wikipedia.org/wiki/David_Palmer_(squash_player)
Q1070533,Cheryl Praeger,Australian mathematician,https://honours.pmc.gov.au/honours/awards/881121,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,881121,1999-06-14T00:00:00Z,https://en.wikipedia.org/wiki/Cheryl_Praeger
Q1086776,Christopher Koch,Australian novelist,https://honours.pmc.gov.au/honours/awards/869958,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,869958,1995-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Christopher_Koch
Q1100236,Clem Christesen,Australian literary critic and editor,NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1129814,2000-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Clem_Christesen
Q1101186,Cliff Young,Australian ultra marathon runner,https://honours.pmc.gov.au/honours/awards/886648,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886648,1984-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Cliff_Young_(athlete)
Q1101957,Clive Hamilton,Australian public intellectual,https://honours.pmc.gov.au/honours/awards/1140841,http://www.wikidata.org/entity/Q9678710,Member of the Order of Australia,1140841,2009-06-08T00:00:00Z,https://en.wikipedia.org/wiki/Clive_Hamilton
Q1101987,Clive Lloyd,Former World Cup winning captain of West Indies in 1975 and 1979.,https://honours.pmc.gov.au/honours/awards/886468,http://www.wikidata.org/entity/Q56447056,Honorary Officer of the Order of Australia,886468,1985-01-22T00:00:00Z,https://en.wikipedia.org/wiki/Clive_Lloyd
Q1103607,Clyde Cameron,Australian politician (1913-2008),NA,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,884354,1982-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Clyde_Cameron
Q1108510,Colin L. Masters,Australian neuropathologist,https://honours.pmc.gov.au/honours/awards/1154637,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1154637,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Colin_L._Masters
Q1108703,Colin Thiele,Australian author,https://honours.pmc.gov.au/honours/awards/870199,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,870199,1977-06-06T00:00:00Z,https://en.wikipedia.org/wiki/Colin_Thiele
Q1117915,John Truscott,"actor, Production designer, Costume designer",https://honours.pmc.gov.au/honours/awards/883162,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,883162,1985-06-10T00:00:00Z,https://en.wikipedia.org/wiki/John_Truscott
Q1131581,Bill Kirby,"Australian swimmer, Olympic gold medallist, world champion, former world record-holder",NA,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,886945,2001-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Bill_Kirby
Q1140016,Mick Fanning,Australian surfer,https://honours.pmc.gov.au/honours/awards/1154611,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,1154611,2017-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mick_Fanning
Q253133,Jacques Miller,French-Australian research scientist,https://honours.pmc.gov.au/honours/awards/883784,http://www.wikidata.org/entity/Q9684829,Officer of the Order of Australia,883784,1981-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Jacques_Miller
Q253133,Jacques Miller,French-Australian research scientist,https://honours.pmc.gov.au/honours/awards/1043214,http://www.wikidata.org/entity/Q9680541,Companion of the Order of Australia,1043214,2003-06-09T00:00:00Z,https://en.wikipedia.org/wiki/Jacques_Miller
Q254385,Mike Chapman,Australian record producer and songwriter,https://honours.pmc.gov.au/honours/awards/1149098,http://www.wikidata.org/entity/Q9682417,Medal of the Order of Australia,1149098,2014-01-26T00:00:00Z,https://en.wikipedia.org/wiki/Mike_Chapman
